day,customer_id,customer_type,total_sales
2018-12-12,686859452500,Returning,0.000
2018-12-12,347266383897,Returning,51.800
2018-12-12,173030015001,First-time,125.310
2018-12-12,677054021716,First-time,0.000
2018-12-12,6110720396,Returning,35.270
2018-12-12,5504292044,Returning,28.500
2018-12-12,680586018900,Returning,63.400
2018-12-12,6137312780,Returning,47.000
2018-12-12,429635174425,Returning,205.800
2018-12-12,4594337094,Returning,230.770
2018-12-12,290606743577,Returning,37.830
2018-12-12,190771986457,Returning,52.500
2018-12-12,98494119961,Returning,63.800
2018-12-12,100339908633,Returning,46.600
2018-12-12,4377530118,Returning,162.300
2018-12-12,1128944894036,First-time,63.370
2018-12-12,3398822982,Returning,98.000
2018-12-12,1127217594452,First-time,205.680
2018-12-12,1129653469268,First-time,77.140
2018-12-12,1129913712724,First-time,28.980
2018-12-12,303392817177,Returning,0.000
2018-12-12,355723673625,Returning,154.500
2018-12-12,6431949324,Returning,25.800
2018-12-12,659925565524,Returning,25.800
2018-12-12,29588783129,Returning,63.950
2018-12-12,296624881689,Returning,61.500
2018-12-12,1130091774036,First-time,39.900
2018-12-12,1123201482836,Returning,124.600
2018-12-12,1129954607188,First-time,25.400
2018-12-12,1116762898516,Returning,29.000
2018-12-12,1123508551764,First-time,55.560
2018-12-12,657825267796,Returning,70.500
2018-12-12,666523369556,First-time,161.120
2018-12-12,698065649748,Returning,135.900
2018-12-12,401060069401,Returning,178.900
2018-12-12,131861348377,Returning,30.600
2018-12-12,384552271897,Returning,89.900
2018-12-12,646719995988,Returning,134.200
2018-12-12,1129999466580,First-time,34.000
2018-12-12,6287515276,Returning,23.500
2018-12-12,1130517987412,Returning,114.910
2018-12-12,4790600588,Returning,27.980
2018-12-12,6334937420,Returning,316.800
2018-12-12,1129883238484,First-time,28.410
2018-12-12,664743280724,Returning,62.000
2018-12-12,670544953428,Returning,133.900
2018-12-12,659185041492,Returning,137.900
2018-12-12,6422746508,Returning,52.650
2018-12-12,416390807577,Returning,105.000
2018-12-12,1129712615508,First-time,159.900
2018-12-12,5506336332,Returning,165.350
2018-12-12,1129748594772,First-time,52.700
2018-12-12,1128469069908,First-time,54.440
2018-12-12,3956451526,Returning,70.820
2018-12-12,1129933635668,First-time,27.650
2018-12-12,1129980330068,First-time,0.000
2018-12-12,431494103065,Returning,61.300
2018-12-12,1128927002708,First-time,41.800
2018-12-12,430469742617,Returning,33.450
2018-12-12,750077018196,Returning,0.000
2018-12-12,602102825044,Returning,22.400
2018-12-12,736647479380,Returning,25.200
2018-12-12,152929697817,Returning,26.000
2018-12-13,744216559700,Returning,39.400
2018-12-13,663360438356,Returning,55.200
2018-12-13,613030494292,Returning,151.100
2018-12-13,671442632788,Returning,81.750
2018-12-13,748003983444,Returning,25.750
2018-12-13,619927994452,Returning,47.500
2018-12-13,427999297561,Returning,74.700
2018-12-13,1131889360980,First-time,39.900
2018-12-13,1131838603348,First-time,39.000
2018-12-13,5659505612,Returning,108.540
2018-12-13,247487528985,Returning,45.000
2018-12-13,670133223508,Returning,27.980
2018-12-13,661932572756,Returning,135.900
2018-12-13,701581033556,Returning,159.900
2018-12-13,5282209740,Returning,159.900
2018-12-13,6649003020,Returning,51.300
2018-12-13,5074267148,Returning,120.000
2018-12-13,432453582873,Returning,87.700
2018-12-13,1132310560852,First-time,152.200
2018-12-13,1133321486420,First-time,326.600
2018-12-13,613986009172,Returning,39.000
2018-12-13,263812448281,Returning,38.400
2018-12-13,270882603033,Returning,49.900
2018-12-13,1133386137684,First-time,85.500
2018-12-13,847865610324,Returning,28.800
2018-12-13,6172617548,Returning,30.800
2018-12-13,4848018572,Returning,236.700
2018-12-13,1115029438548,Returning,38.000
2018-12-13,3495286854,Returning,50.200
2018-12-13,278910140441,Returning,101.900
2018-12-13,668645261396,Returning,89.000
2018-12-13,624693379156,Returning,116.100
2018-12-13,309259927577,Returning,99.000
2018-12-13,1119906889812,Returning,39.800
2018-12-13,3972142598,Returning,31.000
2018-12-13,748245418068,Returning,115.000
2018-12-13,4121477190,Returning,150.000
2018-12-13,743341850708,Returning,64.350
2018-12-13,6387193228,Returning,53.200
2018-12-13,189953146905,Returning,56.880
2018-12-13,4964940364,Returning,39.900
2018-12-13,131901095961,Returning,259.500
2018-12-13,1094175129684,Returning,149.900
2018-12-13,688478257236,Returning,40.660
2018-12-13,121702809625,Returning,58.000
2018-12-13,6552728460,Returning,29.100
2018-12-13,1132329762900,First-time,114.340
2018-12-13,620058640468,Returning,80.340
2018-12-13,262644236313,Returning,153.500
2018-12-13,691759644756,Returning,136.500
2018-12-13,1096756559956,Returning,58.500
2018-12-13,5852505100,Returning,55.960
2018-12-13,3919300678,Returning,99.800
2018-12-13,853234090068,Returning,135.900
2018-12-13,186571096089,Returning,120.860
2018-12-13,411790082073,Returning,108.900
2018-12-13,678307102804,Returning,108.800
2018-12-13,6610314252,Returning,41.790
2018-12-13,94354767897,Returning,30.500
2018-12-13,631159783508,Returning,35.400
2018-12-13,625074733140,Returning,26.700
2018-12-13,366705410073,Returning,55.800
2018-12-13,1124099686484,Returning,62.230
2018-12-13,334923595801,Returning,25.850
2018-12-13,6560557388,Returning,62.220
2018-12-13,660575322196,Returning,32.900
2018-12-13,5570880844,Returning,175.550
2018-12-13,842895130708,Returning,39.300
2018-12-13,751693725780,Returning,25.840
2018-12-13,5545506700,Returning,155.200
2018-12-13,397769179161,Returning,33.800
2018-12-13,1130994499668,First-time,63.400
2018-12-13,428995543065,Returning,48.000
2018-12-13,1133528514644,First-time,37.620
2018-12-13,383533809689,Returning,42.000
2018-12-13,1133312114772,First-time,114.760
2018-12-13,48885760025,Returning,101.400
2018-12-13,147149029401,Returning,30.590
2018-12-13,604143059028,Returning,40.000
2018-12-13,620663996500,Returning,74.400
2018-12-13,846400651348,Returning,0.000
2018-12-13,223500107801,Returning,99.000
2018-12-13,622821376084,Returning,236.820
2018-12-13,225353793561,Returning,39.000
2018-12-13,696904777812,Returning,50.660
2018-12-13,1133422313556,First-time,90.060
2018-12-13,264670871577,Returning,105.400
2018-12-13,635554791508,Returning,67.500
2018-12-13,1131854790740,First-time,45.100
2018-12-13,683182981204,Returning,99.000
2018-12-13,402819711001,Returning,0.000
2018-12-13,156767780889,Returning,118.000
2018-12-13,304583933977,Returning,66.800
2018-12-13,176979247129,Returning,26.240
2018-12-13,5604247436,Returning,150.000
2018-12-13,853272363092,Returning,28.000
2018-12-13,239779577881,Returning,25.590
2018-12-13,1132330942548,First-time,0.000
2018-12-13,699521892436,Returning,149.900
2018-12-13,1132176474196,First-time,0.000
2018-12-13,47975858201,Returning,26.600
2018-12-13,1133332365396,First-time,50.160
2018-12-13,370274107417,Returning,48.300
2018-12-13,100496539673,Returning,83.000
2018-12-13,1132739264596,First-time,50.900
2018-12-13,842163355732,Returning,99.000
2018-12-13,1111521525844,Returning,71.410
2018-12-13,1133340852308,First-time,131.480
2018-12-13,157016686617,Returning,139.240
2018-12-13,6310015308,Returning,154.900
2018-12-13,140223676441,Returning,237.150
2018-12-13,3462346246,Returning,127.950
2018-12-13,390615040025,Returning,34.000
2018-12-13,674272706644,Returning,52.500
2018-12-13,126437490713,Returning,150.000
2018-12-13,425256550425,Returning,50.370
2018-12-13,3881302150,Returning,250.750
2018-12-13,284343762969,Returning,197.800
2018-12-13,245778677785,Returning,272.600
2018-12-13,5075376012,Returning,29.350
2018-12-13,633952927828,Returning,68.800
2018-12-13,1131868717140,First-time,92.630
2018-12-13,678424543316,Returning,80.000
2018-12-13,408879202329,Returning,62.800
2018-12-13,6213482508,Returning,114.500
2018-12-13,855539908692,Returning,75.600
2018-12-13,688732176468,Returning,25.000
2018-12-13,632071127124,Returning,61.200
2018-12-13,1103239872596,Returning,44.020
2018-12-13,4568488902,Returning,159.900
2018-12-13,1131872288852,First-time,36.200
2018-12-13,1131771953236,First-time,48.000
2018-12-13,421898715161,Returning,26.000
2018-12-13,661257617492,Returning,190.200
2018-12-13,411810529305,Returning,0.000
2018-12-13,847974596692,Returning,0.000
2018-12-13,11229364249,Returning,26.300
2018-12-13,1131744919636,First-time,104.880
2018-12-13,28124250137,Returning,58.000
2018-12-13,109737345049,Returning,40.740
2018-12-13,34901917721,Returning,93.500
2018-12-13,302329954329,Returning,38.400
2018-12-13,614298648660,Returning,52.770
2018-12-13,417537261593,Returning,344.040
2018-12-13,602481885268,Returning,28.400
2018-12-13,1131507351636,Returning,258.200
2018-12-13,429761069081,Returning,31.400
2018-12-13,848263905364,Returning,60.900
2018-12-13,1132168773716,First-time,48.640
2018-12-13,607639568468,Returning,35.800
2018-12-13,1107804389460,Returning,51.600
2018-12-13,1093595005012,Returning,123.100
2018-12-13,421046943769,Returning,90.800
2018-12-13,4684566668,Returning,67.900
2018-12-13,154658373657,Returning,155.110
2018-12-13,117663957017,Returning,49.270
2018-12-13,693763407956,Returning,201.800
2018-12-13,169933701145,Returning,46.900
2018-12-13,1131972591700,First-time,104.000
2018-12-13,842659233876,Returning,61.800
2018-12-13,372866285593,Returning,28.360
2018-12-13,1131782799444,First-time,59.970
2018-12-13,4025731142,Returning,54.500
2018-12-13,845116309588,Returning,195.000
2018-12-13,251744682009,Returning,135.900
2018-12-13,1129820192852,First-time,38.000
2018-12-13,699511373908,Returning,35.670
2018-12-13,675883253844,Returning,0.000
2018-12-13,381076045849,Returning,100.880
2018-12-14,82487115801,Returning,39.700
2018-12-14,1134487208020,First-time,27.900
2018-12-14,853743763540,Returning,79.520
2018-12-14,156111863833,Returning,41.400
2018-12-14,1134774255700,First-time,0.000
2018-12-14,126501847065,Returning,39.800
2018-12-14,4505155718,Returning,294.300
2018-12-14,660506214484,Returning,39.400
2018-12-14,340405157913,Returning,103.550
2018-12-14,1134448640084,First-time,25.000
2018-12-14,636017934420,Returning,39.800
2018-12-14,631176167508,Returning,26.150
2018-12-14,637861101652,Returning,0.000
2018-12-14,87684743193,Returning,37.500
2018-12-14,1134632632404,Returning,49.850
2018-12-14,735904989268,Returning,25.600
2018-12-14,1134632632404,First-time,110.300
2018-12-14,854749675604,Returning,143.200
2018-12-14,665912148052,Returning,202.660
2018-12-14,660060078164,Returning,19.900
2018-12-14,637745856596,Returning,26.700
2018-12-14,120417976345,Returning,88.700
2018-12-14,748898025556,Returning,84.400
2018-12-14,272173924377,First-time,34.200
2018-12-14,856096342100,Returning,63.700
2018-12-14,306061475865,Returning,152.550
2018-12-14,1134132133972,First-time,0.000
2018-12-14,665630507092,Returning,41.970
2018-12-14,405418180633,Returning,38.000
2018-12-14,848597680212,Returning,136.000
2018-12-14,1134256685140,First-time,340.010
2018-12-14,1134346633300,First-time,36.480
2018-12-14,1134399717460,First-time,39.900
2018-12-14,6565264460,Returning,26.800
2018-12-14,1134346731604,First-time,62.300
2018-12-14,843493998676,Returning,0.000
2018-12-14,4753531788,Returning,174.800
2018-12-14,428273205273,Returning,33.490
2018-12-14,321521778713,Returning,49.000
2018-12-14,681804169300,Returning,50.050
2018-12-14,1134348009556,First-time,54.000
2018-12-14,346152960025,Returning,159.900
2018-12-14,391723286553,Returning,34.250
2018-12-14,605983965268,Returning,170.500
2018-12-14,681142419540,Returning,40.200
2018-12-14,169992716313,Returning,146.400
2018-12-14,744465104980,Returning,48.000
2018-12-14,1134385987668,First-time,72.010
2018-12-14,5410497292,Returning,159.600
2018-12-14,299348688921,Returning,209.500
2018-12-14,78287306777,Returning,63.050
2018-12-14,415465013273,Returning,49.200
2018-12-14,845223231572,Returning,72.500
2018-12-14,390667239449,Returning,44.600
2018-12-14,1134488322132,First-time,0.000
2018-12-14,47675047961,Returning,37.400
2018-12-14,417607680025,Returning,49.650
2018-12-14,684136955988,Returning,159.200
2018-12-14,225142013977,Returning,42.000
2018-12-14,628343504980,Returning,125.800
2018-12-14,140248449049,Returning,39.800
2018-12-14,4842677068,Returning,34.120
2018-12-14,1098030579796,Returning,36.300
2018-12-14,5857709708,Returning,33.750
2018-12-14,4835870540,Returning,39.800
2018-12-14,6575571404,Returning,152.410
2018-12-14,1134251999316,First-time,12.980
2018-12-14,395870666777,Returning,124.850
2018-12-14,702250254420,Returning,79.600
2018-12-14,296850194457,Returning,86.820
2018-12-14,1118643388500,Returning,52.000
2018-12-14,4430285126,Returning,51.200
2018-12-14,1134638006356,First-time,65.600
2018-12-14,163166748697,Returning,73.400
2018-12-14,1134696890452,First-time,28.500
2018-12-14,229098258457,Returning,104.300
2018-12-14,1123322167380,Returning,139.900
2018-12-14,427703468057,Returning,295.000
2018-12-14,1134215659604,First-time,39.140
2018-12-14,1095654637652,Returning,27.800
2018-12-14,4697376332,Returning,171.000
2018-12-14,37144920089,Returning,39.500
2018-12-14,677746311252,Returning,88.550
2018-12-14,672903856212,First-time,90.400
2018-12-14,620031213652,Returning,120.000
2018-12-14,677403885652,Returning,84.000
2018-12-14,5474715852,Returning,191.920
2018-12-14,692982939732,Returning,49.300
2018-12-14,6496236428,Returning,72.000
2018-12-14,433992630297,Returning,41.690
2018-12-14,855211114580,Returning,31.800
2018-12-14,856295768148,Returning,216.900
2018-12-14,102387843097,Returning,29.100
2018-12-14,385215954969,Returning,53.600
2018-12-14,400878403609,Returning,38.900
2018-12-14,386945122329,Returning,38.180
2018-12-14,749502005332,Returning,0.000
2018-12-14,1134258520148,First-time,59.450
2018-12-14,410366607385,Returning,153.400
2018-12-14,1134566015060,First-time,29.070
2018-12-14,1134603894868,Returning,31.320
2018-12-14,854581837908,Returning,227.600
2018-12-14,646714097748,Returning,167.200
2018-12-14,1134453456980,First-time,73.530
2018-12-14,1122286141524,First-time,29.880
2018-12-14,6620139724,Returning,141.500
2018-12-14,603589378132,Returning,37.000
2018-12-14,5134392844,Returning,60.000
2018-12-14,11229364249,Returning,77.700
2018-12-14,676431069268,Returning,69.600
2018-12-14,1133857800276,First-time,74.400
2018-12-14,5576030796,Returning,56.500
2018-12-14,6355456076,Returning,46.490
2018-12-14,1134560247892,First-time,25.650
2018-12-14,362582540313,Returning,49.200
2018-12-14,676257595476,Returning,52.020
2018-12-14,672903856212,Returning,0.000
2018-12-14,363040669721,Returning,51.000
2018-12-15,1135463432276,First-time,146.000
2018-12-15,324687921177,Returning,42.000
2018-12-15,665793953876,Returning,32.000
2018-12-15,1103761309780,Returning,65.400
2018-12-15,2681546822,Returning,150.000
2018-12-15,303150596121,Returning,76.400
2018-12-15,6546381260,Returning,49.710
2018-12-15,4016868934,Returning,71.700
2018-12-15,1135907733588,First-time,85.030
2018-12-15,856329322580,Returning,26.120
2018-12-15,1136001318996,First-time,52.210
2018-12-15,310658039833,Returning,246.410
2018-12-15,5703487436,Returning,49.750
2018-12-15,610924396628,Returning,64.700
2018-12-15,692574650452,Returning,159.900
2018-12-15,348370305049,Returning,208.050
2018-12-15,6354369356,Returning,112.760
2018-12-15,665850118228,Returning,54.000
2018-12-15,1099638571092,First-time,66.800
2018-12-15,741141381204,Returning,139.900
2018-12-15,159228198937,Returning,94.800
2018-12-15,604100919380,Returning,34.190
2018-12-15,683386536020,Returning,32.600
2018-12-15,264148910105,Returning,27.260
2018-12-15,631794696276,Returning,98.700
2018-12-15,1136059744340,First-time,29.250
2018-12-15,1135921659988,First-time,89.500
2018-12-15,4035044038,Returning,159.900
2018-12-15,842576855124,Returning,39.900
2018-12-15,634565722196,Returning,61.500
2018-12-15,3462051462,Returning,93.780
2018-12-15,1136217784404,First-time,29.050
2018-12-15,856210604116,Returning,58.000
2018-12-15,750396309588,Returning,190.700
2018-12-15,612370579540,Returning,159.900
2018-12-15,5713615116,Returning,38.400
2018-12-15,1098030579796,Returning,45.800
2018-12-15,4964378124,Returning,84.500
2018-12-15,612891000916,Returning,26.190
2018-12-15,631159783508,Returning,50.000
2018-12-15,1135831351380,First-time,163.200
2018-12-15,660201996372,Returning,48.000
2018-12-15,1135674949716,First-time,88.260
2018-12-15,5753953804,Returning,27.650
2018-12-15,353443512345,Returning,51.900
2018-12-15,283002961945,Returning,117.200
2018-12-15,686049820756,Returning,82.500
2018-12-15,743378223188,Returning,29.820
